sr_no,district,longitude,latitude,landuse_landcover,geomorphology,length_m,area_sqm,toposheet,object_id
1180,Chamba,76.4661,32.4982,Extensive cut slope,Lowly dissected hill,71.006673,344.049335,52D07,14535
1181,Chamba,76.4904,32.4743,Barren,Lowly dissected hill,64.879454,231.277449,52D07,14536
1182,Chamba,76.4914,32.4735,Agriculture and plantatio,n Highly dissected hill,67.742022,285.746679,52D07,14537
1183,Chamba,76.4989,32.4707,Sparse vegetation,Lowly dissected hill,104.925802,755.144452,52D07,14538
1184,Chamba,76.4928,32.466,Barren,Denudational hill slope,32.285391,69.00871,52D07,14539
1185,Chamba,76.4141,32.4738,Barren,Moderately dissected hill,96.621542,66.77754,52D07,14540
1186,Chamba,76.3976,32.4612,Plantation,Lowly dissected hill,76.659151,406.602725,52D07,14541
1187,Chamba,76.3915,32.457,Barren,Lowly dissected hill,25.610258,44.230843,52D07,14542
1188,Chamba,76.3694,32.4397,Agriculture and plantatio,n Lowly dissected hill,69.612007,324.488226,52D07,14543
1189,Chamba,76.4913,32.8522,Barren,Denudational hill slope,371.141836,7815.762634,52D05,14546
1190,Chamba,76.3929,32.3902,Thick vegetation,Moderately dissected hill,233.152035,3025.510985,52D07,14550
1191,Chamba,76.4271,32.386,Moderate vegetation,Highly dissected hill,144.385121,1172.127856,52D07,14551
1192,Chamba,76.4083,32.3516,Sparse vegetation,Lowly dissected hill,364.368961,8852.162105,52D07,14552
1193,Chamba,76.474,32.4144,Barren,Moderately dissected hill,51.083989,144.63467,52D07,14553
1194,Chamba,76.4702,32.3914,Barren,Denudational hill slope,366.374257,8931.999281,52D07,14554
1195,Chamba,76.4732,32.3926,Sparse vegetation,Denudational hill slope,82.908679,389.31077,52D07,14555
1196,Chamba,76.4269,32.3582,Moderate vegetation,Lowly dissected hill,51.057652,172.602056,52D07,14556
1197,Chamba,76.4192,32.3589,Sparse vegetation,Lowly dissected hill,228.056436,2921.927807,52D07,14557
1198,Chamba,76.4252,32.3521,Sparse vegetation,Lowly dissected hill,266.213258,4552.031679,52D07,14558
1199,Chamba,76.4315,32.3537,Thick vegetation,Lowly dissected hill,193.336634,2263.992594,52D07,14559
1200,Chamba,76.4281,32.3351,Moderate vegetation,Lowly dissected hill,477.570663,14230.33481,52D07,14560
1201,Chamba,76.4264,32.3338,Barren,Lowly dissected hill,521.39518,16728.41626,52D07,14561
1202,Chamba,76.457,32.3294,Thick vegetation,Lowly dissected hill,239.343817,3760.533909,52D07,14562
1203,Chamba,76.4477,32.365,Thick vegetation,Moderately dissected hill,96.524858,484.955192,52D07,14563
1204,Chamba,76.4379,32.3609,Barren,Lowly dissected hill,149.09076,1156.960547,52D07,14564
1205,Chamba,76.4857,32.3399,Barren,Moderately dissected hill,325.853839,6410.799334,52D07,14565
1206,Chamba,76.4822,32.3334,Thick vegetation,Moderately dissected hill,262.959057,4088.526159,52D07,14566
1207,Chamba,76.405,32.3516,Barren,Lowly dissected hill,185.392872,2030.193589,52D07,14567
1208,Chamba,76.4392,32.3699,Barren,Lowly dissected hill,47.877559,147.86326,52D07,14568
1209,Chamba,76.4954,32.309,Moderate vegetation,Highly dissected hill,376.810646,8695.008707,52D07,14569
1210,Chamba,76.4174,32.3594,Sparse vegetation,Lowly dissected hill,65.368335,270.435144,52D07,14570
1211,Chamba,76.2915,32.4431,Agriculture and plantatio,n Lowly dissected hill,212.602048,2660.994094,52D07,14571
1212,Chamba,76.2905,32.4454,Agriculture and plantatio,n Lowly dissected hill,68.391893,305.854423,52D07,14572
1213,Chamba,76.2508,32.4842,Barren,Moderately dissected hill,61.473831,255.062548,52D07,14573
1214,Chamba,76.2495,32.4836,Cultivated land,Moderately dissected hill,71.079538,286.60318,52D03,14574
1215,Chamba,76.276,32.4805,Barren,Lowly dissected hill,62.585138,249.591265,52D07,14575
1216,Chamba,76.2749,32.4809,Cultivated land,Lowly dissected hill,33.610514,73.583283,52D07,14576
1217,Chamba,76.2793,32.4854,Agriculture and plantatio,n Lowly dissected hill,129.126414,1079.41074,52D07,14577
1218,Chamba,76.265,32.4981,Barren,Lowly dissected hill,79.514249,346.837406,52D07,14578
1219,Chamba,76.264,32.4993,Agriculture and plantatio,n Lowly dissected hill,86.295967,470.940637,52D07,14579
1220,Chamba,76.2667,32.4266,Thick vegetation,Lowly dissected hill,237.741702,3603.956057,52D07,14580
1221,Chamba,76.286,32.4245,Barren,Lowly dissected hill,94.850276,582.801455,52D07,14581
1222,Chamba,76.2828,32.4382,Barren,Lowly dissected hill,69.084625,300.156353,52D07,14582
1223,Chamba,76.4495,32.4758,Barren,Escarpment,149.07236,1548.48841,52D07,14583
1224,Chamba,76.4857,32.421,Moderate vegetation,Escarpment,76.758378,385.150175,52D07,14584
1225,Chamba,76.4859,32.3913,Sparse vegetation,Highly dissected hill,91.701882,552.043341,52D07,14585
1226,Chamba,76.4882,32.3902,Sparse vegetation,Lowly dissected hill,129.827386,1152.590377,52D07,14586
1227,Chamba,76.4944,32.3911,Sparse vegetation,Lowly dissected hill,148.160359,1462.110818,52D07,14587
1228,Chamba,76.4574,32.3308,Thick vegetation,Lowly dissected hill,213.635198,2522.279194,52D07,14588
1229,Chamba,76.4769,32.4966,Barren,Lowly dissected hill,147.90906,1286.478894,52D07,14589
1230,Chamba,76.4546,32.4844,Barren,Escarpment,52.636266,182.403284,52D07,14590
1231,Chamba,76.4512,32.491,Extensive cut slope,Lowly dissected hill,69.471186,327.811981,52D07,14591
1232,Chamba,76.4176,32.4158,Sparse vegetation,Lowly dissected hill,238.593514,3772.835619,52D07,14592
1233,Chamba,76.4186,32.4157,Sparse vegetation,Lowly dissected hill,201.10833,2653.53571,52D07,14593
1234,Chamba,76.2639,32.4284,Thick vegetation,Lowly dissected hill,263.227193,3918.309813,52D07,14594
1235,Chamba,76.2648,32.4562,Barren,Lowly dissected hill,127.392811,412.547929,52D07,14595
1236,Chamba,76.2874,32.4043,Sparse vegetation,Moderately dissected hill,136.653592,1258.904762,52D07,14598
1237,Chamba,76.2866,32.4432,Moderate vegetation,Denudational hill slope,303.645905,4926.531675,52D07,14602
1238,Chamba,76.3321,32.4354,Cultivated land,Lowly dissected hill,299.623067,5167.864387,52D07,14611
1239,Chamba,76.3327,32.4385,Barren,Lowly dissected hill,138.432501,1306.97249,52D07,14612
1240,Chamba,76.3356,32.4457,Extensive cut slope,Moderately dissected hill,85.317014,482.545118,52D07,14613
1241,Chamba,76.3881,32.4102,Sparse vegetation,Moderately dissected hill,361.80044,7988.107567,52D07,14614
1242,Chamba,76.2966,32.4546,Sparse vegetation,Lowly dissected hill,87.902953,469.371098,52D07,14615
1243,Chamba,76.4284,32.4155,Barren,Lowly dissected hill,324.431225,6110.234256,52D07,14616
1244,Chamba,76.4176,32.3894,Moderate vegetation,Highly dissected hill,91.553286,426.873206,52D07,14617
1245,Chamba,76.3643,32.4037,Sparse vegetation,Lowly dissected hill,75.624335,379.833245,52D07,14618
1246,Chamba,76.364,32.4045,Sparse vegetation,Lowly dissected hill,47.328361,152.11111,52D07,14619
1247,Chamba,76.3635,32.4072,Sparse vegetation,Lowly dissected hill,141.385545,1300.220938,52D07,14620
1248,Chamba,76.4641,32.4486,Sparse vegetation,Highly dissected hill,82.949453,416.663873,52D07,14621
1249,Chamba,76.4637,32.4484,Extensive cut slope,Highly dissected hill,85.822911,456.735837,52D07,14622
1250,Chamba,76.4637,32.4487,Extensive cut slope,Highly dissected hill,66.015517,257.258579,52D07,14623
1251,Chamba,76.444,32.4879,Barren,Lowly dissected hill,42.571327,118.312026,52D07,14624
1252,Chamba,76.4516,32.4916,Extensive cut slope,Lowly dissected hill,60.742386,229.387508,52D07,14625
1253,Chamba,76.4585,32.4924,Plantation,Lowly dissected hill,33.030384,71.609184,52D07,14626
1254,Chamba,76.4642,32.4933,Barren,Lowly dissected hill,48.366064,104.444221,52D07,14627
1255,Chamba,76.4663,32.4979,Extensive cut slope,Lowly dissected hill,53.439498,167.350332,52D07,14628
1256,Chamba,76.4389,32.37,Barren,Lowly dissected hill,47.953368,156.585309,52D07,14629
1257,Chamba,76.4525,32.4859,Barren,Escarpment,187.454406,2141.202395,52D07,14630
1258,Chamba,76.411,32.4847,Barren,Moderately dissected hill,69.592269,230.53114,52D07,14631
1259,Chamba,76.2875,32.4043,Sparse vegetation,Moderately dissected hill,84.623601,34.584759,52D07,14633
1260,Chamba,76.4729,32.3437,Sparse vegetation,Lowly dissected hill,218.022316,3215.515876,52D07,14634
1261,Chamba,76.3885,32.429,Barren,Moderately dissected hill,58.349994,194.441705,52D07,14635
1262,Chamba,76.3572,32.402,Barren,Lowly dissected hill,43.373394,129.002188,52D07,14636
1263,Chamba,76.3642,32.4063,Barren,Lowly dissected hill,30.232105,58.200497,52D07,14637
1264,Chamba,76.3597,32.4986,Barren,Colluvial foot slope,148.429825,1347.648314,52D07,14638
1265,Chamba,76.4185,32.375,Barren,Denudational hill slope,112.572315,803.369665,52D07,14639
1266,Chamba,76.4857,32.4347,Sparse vegetation,Escarpment,91.347861,427.819501,52D07,14640
1267,Chamba,76.4367,32.384,Barren,Moderately dissected hill,234.192975,2756.904708,52D07,14641
1268,Chamba,76.4111,32.4503,Moderate vegetation,Lowly dissected hill,324.445933,6183.746805,52D07,14642
1269,Chamba,76.3018,32.4603,Barren,Lowly dissected hill,46.002154,130.810726,52D07,14643
1270,Chamba,76.3695,32.6762,Moderate vegetation,Escarpment,239.258426,3696.286623,52D06,14644
1271,Chamba,76.3716,32.477,Thick vegetation,Lowly dissected hill,115.883802,917.420986,52D07,14645
1272,Chamba,76.3345,32.492,Barren,Escarpment,53.623285,198.664737,52D07,14646
1273,Chamba,76.3851,32.4474,Thick vegetation,Denudational hill slope,60.877722,222.720474,52D07,14647
1274,Chamba,76.417,32.3394,Barren,Escarpment,128.705148,1037.587937,52D07,14648
1275,Chamba,76.4261,32.3405,Thick vegetation,Escarpment,87.872341,467.048867,52D07,14649
1276,Chamba,76.4285,32.3441,Moderate vegetation,Escarpment,71.705715,325.829214,52D07,14650
1277,Chamba,76.4372,32.3446,Sparse vegetation,Lowly dissected hill,77.044042,387.275972,52D07,14651
1278,Chamba,76.4349,32.3507,Barren,Lowly dissected hill,97.794059,654.666653,52D07,14652
1279,Chamba,76.2551,32.4765,Barren,Lowly dissected hill,57.292946,211.286868,52D07,14653
1280,Chamba,76.4549,32.3641,Sparse vegetation,Escarpment,162.77347,1640.739307,52D07,14654
1281,Chamba,76.4496,32.3678,Barren,Lowly dissected hill,41.595389,99.933952,52D07,14655
1282,Chamba,76.4481,32.369,Barren,Lowly dissected hill,123.682294,921.442458,52D07,14656
1283,Chamba,76.4466,32.3696,Sparse vegetation,Moderately dissected hill,101.740624,721.430436,52D07,14657
1284,Chamba,76.4609,32.358,Barren,Escarpment,65.242933,238.488216,52D07,14658
1285,Chamba,76.4573,32.3596,Barren,Escarpment,33.425918,74.573896,52D07,14659
1286,Chamba,76.4586,32.3592,Barren,Escarpment,43.65175,114.163546,52D07,14660
1287,Chamba,76.46,32.3589,Barren,Escarpment,56.995898,187.227138,52D07,14661
1288,Chamba,76.468,32.3606,Moderate vegetation,Lowly dissected hill,104.728528,600.839012,52D07,14662
1289,Chamba,76.4751,32.3608,Barren,Moderately dissected hill,75.001657,372.465332,52D07,14663
1290,Chamba,76.4803,32.3662,Barren,Escarpment,51.677475,174.365826,52D07,14664
1291,Chamba,76.4805,32.3663,Barren,Escarpment,54.896505,191.647685,52D07,14665
1292,Chamba,76.4543,32.3961,Barren,Highly dissected hill,46.763761,128.323815,52D07,14666
1293,Chamba,76.4086,32.5787,Barren,Moderately dissected hill,185.847866,2143.72472,52D06,14671
1294,Chamba,76.4093,32.5799,Barren,Moderately dissected hill,185.30151,2131.610237,52D06,14672
1295,Chamba,76.3283,32.3655,Barren,Highly dissected hill,62.378959,245.611376,52D07,14673
1296,Chamba,76.4098,32.5826,Barren (snow),Moderately dissected hill,253.675802,3756.317161,52D06,14674
1297,Chamba,76.3089,32.4675,Barren,Lowly dissected hill,341.574345,7607.170653,52D07,14678
1298,Chamba,76.273,32.4979,Cultivated land,Lowly dissected hill,30.809828,65.030427,52D07,14679
1299,Chamba,76.3287,32.365,Barren,Highly dissected hill,85.812913,478.579243,52D07,14680
1300,Chamba,76.4701,32.3367,Thick vegetation,Lowly dissected hill,72.593125,340.547411,52D07,14681
1301,Chamba,76.4944,32.3112,Sparse vegetation,Highly dissected hill,339.456183,7412.85043,52D07,14682
1302,Chamba,76.4871,32.4439,Sparse vegetation,Escarpment,100.690644,626.010143,52D07,14683
1303,Chamba,76.4937,32.4441,Barren,Lowly dissected hill,39.749339,103.379039,52D07,14684
1304,Chamba,76.4935,32.445,Barren,Lowly dissected hill,43.670253,122.493951,52D07,14685
1305,Chamba,76.4924,32.4459,Barren,Lowly dissected hill,73.589612,329.516025,52D07,14710
1306,Chamba,76.4493,32.4005,Moderate vegetation,Moderately dissected hill,61.040593,236.485605,52D07,14711
1307,Chamba,76.4761,32.4193,Barren,Moderately dissected hill,93.673795,600.308322,52D07,14712
1308,Chamba,76.482,32.4106,Barren,Highly dissected hill,44.784792,129.639758,52D07,14713
1309,Chamba,76.4855,32.4115,Sparse vegetation,Escarpment,235.162966,2917.389158,52D07,14721
1310,Chamba,76.3294,32.3637,Barren,Highly dissected hill,54.17145,194.166738,52D07,14722
1311,Chamba,76.3608,32.4026,Barren,Lowly dissected hill,116.326612,906.842588,52D07,14723
1312,Chamba,76.3756,32.4192,Barren,Moderately dissected hill,327.638071,6932.839749,52D07,14724
1313,Chamba,76.3371,32.4338,Sparse vegetation,Moderately dissected hill,243.959115,3106.239311,52D07,14725
1314,Chamba,76.3911,32.4096,Sparse vegetation,Moderately dissected hill,118.048865,926.967126,52D07,14726
1315,Chamba,76.3848,32.4081,Thick vegetation,Moderately dissected hill,242.105292,4104.430228,52D07,14727
1316,Chamba,76.4023,32.5887,Barren,Moderately dissected hill,254.655289,4215.361695,52D06,14728
1317,Chamba,76.4413,32.3682,Barren,Lowly dissected hill,83.185624,414.125509,52D07,14729
1318,Chamba,76.4174,32.3675,Barren,Denudational hill slope,38.594006,96.275149,52D07,14730
1319,Chamba,76.4147,32.371,Barren,Denudational hill slope,94.151466,617.402071,52D07,14731
1320,Chamba,76.4364,32.3665,Moderate vegetation,Lowly dissected hill,271.419061,4824.222034,52D07,14732
1321,Chamba,76.3739,32.6757,Moderate vegetation,Moderately dissected hill,433.365948,11660.00687,52D06,14733
1322,Chamba,76.4006,32.5819,Barren,Denudational hill slope,191.462157,2529.881475,52D06,14734
1323,Chamba,76.4935,32.5055,Sparse vegetation,Lowly dissected hill,280.856988,3824.166709,52D06,14735
1324,Chamba,76.4911,32.5064,Barren,Lowly dissected hill,224.052134,3285.107393,52D06,14736
1325,Chamba,76.4896,32.5069,Barren,Lowly dissected hill,109.297814,656.909634,52D06,14737
1326,Chamba,76.4884,32.5052,Sparse vegetation,Lowly dissected hill,110.872554,711.842699,52D06,14738
1327,Chamba,76.47,32.5185,Barren,Lowly dissected hill,138.515944,1184.464566,52D06,14739
1328,Chamba,76.4653,32.5235,Barren,Lowly dissected hill,222.105223,3362.1843,52D06,14740
1329,Chamba,76.4673,32.5242,Barren,Lowly dissected hill,136.951545,1237.405362,52D06,14741
1330,Chamba,76.4781,32.5117,Sparse vegetation,Moderately dissected hill,134.643347,1151.308059,52D06,14742
1331,Chamba,76.4829,32.5179,Plantation,Moderately dissected hill,63.950234,270.384587,52D06,14743
1332,Chamba,76.4826,32.521,Sparse vegetation,Moderately dissected hill,161.965936,1730.277052,52D06,14744
1333,Chamba,76.4488,32.5,Barren,Lowly dissected hill,440.335678,12303.41551,52D07,14745
1334,Chamba,76.3774,32.6808,Moderate vegetation,Denudational hill slope,305.425305,5568.013989,52D06,14746
1335,Chamba,76.3759,32.6822,Moderate vegetation,Denudational hill slope,327.511374,6696.769244,52D06,14747
1336,Chamba,76.3928,32.6785,Barren,Highly dissected hill,432.74543,10504.09273,52D06,14748
1337,Chamba,76.3972,32.6768,Barren,Moderately dissected hill,267.379245,4664.737488,52D06,14749
1338,Chamba,76.3893,32.6688,Thick vegetation,Lowly dissected hill,433.27724,11821.97417,52D06,14750
1339,Chamba,76.3686,32.6824,Moderate vegetation,Denudational hill slope,648.957854,19100.47643,52D06,14751
1340,Chamba,76.3778,32.6511,Sparse vegetation,Denudational hill slope,287.414826,4796.617387,52D06,14752
1341,Chamba,76.2951,32.6786,Thick vegetation,Escarpment,344.395746,6892.654405,52D06,14753
1342,Chamba,76.3134,32.6774,Sparse vegetation,Moderately dissected hill,285.220836,4425.022191,52D06,14754
1343,Chamba,76.317,32.6739,Barren,Lowly dissected hill,416.840076,9565.404955,52D06,14755
1344,Chamba,76.3107,32.6655,Thick vegetation,Lowly dissected hill,123.391579,867.812368,52D06,14756
1345,Chamba,76.3295,32.6575,Sparse vegetation,Lowly dissected hill,138.658855,1258.832596,52D06,14757
1346,Chamba,76.3319,32.6563,Barren,Lowly dissected hill,66.943711,248.899328,52D06,14758
1347,Chamba,76.3329,32.654,Sparse vegetation,Denudational hill slope,317.475801,6608.96849,52D06,14759
1348,Chamba,76.3552,32.6736,Thick vegetation,Lowly dissected hill,507.617939,17412.03431,52D06,14760
1349,Chamba,76.3561,32.6751,Thick vegetation,Lowly dissected hill,418.360714,11752.5792,52D06,14761
1350,Chamba,76.3533,32.6675,Sparse vegetation,Lowly dissected hill,524.10421,13651.01503,52D06,14762
1351,Chamba,76.3445,32.6245,Sparse vegetation,Lowly dissected hill,185.066589,2057.413074,52D06,14763
1352,Chamba,76.3926,32.5918,Barren,Denudational hill slope,312.243742,6349.73175,52D06,14764
1353,Chamba,76.3936,32.5939,Barren,Denudational hill slope,417.253427,10090.18863,52D06,14765
1354,Chamba,76.4475,32.5666,Sparse vegetation,Highly dissected hill,248.814052,3771.617868,52D06,14766
1355,Chamba,76.4291,32.5652,Sparse vegetation,Lowly dissected hill,328.701815,7052.718925,52D06,14767
1356,Chamba,76.4401,32.5622,Sparse vegetation,Lowly dissected hill,102.723462,666.457765,52D06,14768
1357,Chamba,76.4383,32.564,Sparse vegetation,Lowly dissected hill,137.081064,1183.483172,52D06,14769
1358,Chamba,76.4389,32.5634,Sparse vegetation,Lowly dissected hill,125.370972,1042.679578,52D06,14770
1359,Chamba,76.4489,32.5524,Sparse vegetation,Lowly dissected hill,178.530953,2158.593227,52D06,14771
1360,Chamba,76.4568,32.58,Moderate vegetation,Lowly dissected hill,274.421516,5183.461078,52D06,14772
1361,Chamba,76.4489,32.579,Sparse vegetation,Lowly dissected hill,490.775206,14485.4315,52D06,14773
1362,Chamba,76.4446,32.5828,Barren,Escarpment,272.452198,4716.32002,52D06,14774
1363,Chamba,76.4448,32.5872,Barren,Lowly dissected hill,244.705989,4152.742521,52D06,14775
1364,Chamba,76.4225,32.5708,Barren,Denudational hill slope,271.558049,4921.581058,52D06,14777
1365,Chamba,76.3725,32.4971,Thick vegetation,Escarpment,209.071298,2689.627032,52D07,14778
1366,Chamba,76.3707,32.508,Moderate vegetation,Lowly dissected hill,163.17555,1750.289483,52D06,14779
1367,Chamba,76.3773,32.5162,Thick vegetation,Escarpment,171.651165,1907.814366,52D06,14780
1368,Chamba,76.3859,32.5463,Sparse vegetation,Colluvial foot slope,136.8258,1198.88057,52D06,14781
1369,Chamba,76.3849,32.5466,Sparse vegetation,Colluvial foot slope,96.187814,592.969153,52D06,14782
1370,Chamba,76.3115,33.0076,Barren,Lowly dissected hill,222.450732,3557.314479,52C08,14785
1371,Chamba,76.328,32.9991,Barren,Lowly dissected hill,174.780808,1785.47937,52D05,14786
1372,Chamba,76.3186,32.9993,Barren,Moderately dissected hill,121.613075,852.843524,52D05,14787
1373,Chamba,76.3242,33.0086,Barren,Highly dissected hill,84.663283,463.318071,52C08,14788
